Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2017","2017","1000 An","364924","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2018","2018","1000 An","368360","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2019","2019","1000 An","366590","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2020","2020","1000 An","365009","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2021","2021","1000 An","365837","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5112","Stocks","02153","Geese","2022","2022","1000 An","366478","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1961","1961","An","348623462","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1962","1962","An","363567061","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1963","1963","An","369761842","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1964","1964","An","368227998","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1965","1965","An","367341568","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1966","1966","An","368676333","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1967","1967","An","370389726","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1968","1968","An","376863927","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1969","1969","An","377640027","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1970","1970","An","377493138","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1971","1971","An","381445963","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1972","1972","An","384639478","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1973","1973","An","384851400","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1974","1974","An","394035713","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1975","1975","An","405270571","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1976","1976","An","416669667","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1977","1977","An","422983491","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1978","1978","An","439742545","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1979","1979","An","455639742","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1980","1980","An","465240344","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1981","1981","An","475115456","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1982","1982","An","482869789","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1983","1983","An","493094407","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1984","1984","An","486243716","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1985","1985","An","488621183","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1986","1986","An","502354939","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1987","1987","An","525183976","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1988","1988","An","548399222","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1989","1989","An","576888563","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1990","1990","An","592773939","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1991","1991","An","600446250","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1992","1992","An","609040458","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1993","1993","An","616765779","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1994","1994","An","646626559","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1995","1995","An","678388405","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1996","1996","An","709780927","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1997","1997","An","698976476","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1998","1998","An","720840433","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","1999","1999","An","739697938","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2000","2000","An","758604597","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2001","2001","An","771398374","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2002","2002","An","783726981","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2003","2003","An","799895831","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2004","2004","An","825378626","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2005","2005","An","850645203","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2006","2006","An","852038145","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2007","2007","An","880658736","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2008","2008","An","902142528","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2009","2009","An","914276108","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2010","2010","An","917660574","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2011","2011","An","932022948","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2012","2012","An","951482324","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2013","2013","An","970130035","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2014","2014","An","986741155","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2015","2015","An","1007202154","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2016","2016","An","1034971898","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2017","2017","An","1050888953","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2018","2018","An","1065430725","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2019","2019","An","1103583063","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2020","2020","An","1121895001","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2021","2021","An","1124780627","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02123","Goats","2022","2022","An","1145385536","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1961","1961","An","62156814","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1962","1962","An","59997702","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1963","1963","An","58646016","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1964","1964","An","57780224","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1965","1965","An","58669067","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1966","1966","An","59225976","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1967","1967","An","59651701","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1968","1968","An","60252158","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1969","1969","An","60096595","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1970","1970","An","60991879","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1971","1971","An","61454024","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1972","1972","An","61105372","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1973","1973","An","61049020","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1974","1974","An","61533686","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1975","1975","An","61978476","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1976","1976","An","61676524","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1977","1977","An","60637035","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1978","1978","An","60036820","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1979","1979","An","59770049","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1980","1980","An","59621182","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1981","1981","An","59541217","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1982","1982","An","59486370","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1983","1983","An","59562045","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1984","1984","An","59450414","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1985","1985","An","60015565","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1986","1986","An","60147686","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1987","1987","An","60174423","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1988","1988","An","59979539","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1989","1989","An","60221354","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1990","1990","An","61001141","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1991","1991","An","61198206","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1992","1992","An","61111363","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1993","1993","An","59238588","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1994","1994","An","59287957","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1995","1995","An","59779093","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1996","1996","An","59291539","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1997","1997","An","58021952","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1998","1998","An","57759406","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","1999","1999","An","57814086","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2000","2000","An","57732240","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2001","2001","An","57916535","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2002","2002","An","57010718","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2003","2003","An","57861347","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2004","2004","An","58559074","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2005","2005","An","59431408","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2006","2006","An","59606068","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2007","2007","An","59822392","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2008","2008","An","59744683","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2009","2009","An","59031214","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2010","2010","An","58240184","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2011","2011","An","58127460","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2012","2012","An","56857496","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2013","2013","An","56638269","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2014","2014","An","57118379","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2015","2015","An","57199831","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2016","2016","An","57747600","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2017","2017","An","57426112","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2018","2018","An","57552704","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2019","2019","An","58819179","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2020","2020","An","59592065","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2021","2021","An","59780596","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02131","Horses","2022","2022","An","60581289","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1961","1961","An","10476686","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1962","1962","An","11028433","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1963","1963","An","10576824","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1964","1964","An","10760604","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1965","1965","An","10591048","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1966","1966","An","10602506","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1967","1967","An","10755289","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1968","1968","An","11764977","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1969","1969","An","11871586","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1970","1970","An","12406510","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1971","1971","An","12460384","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1972","1972","An","12635730","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1973","1973","An","12895204","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1974","1974","An","13209865","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1975","1975","An","13454158","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1976","1976","An","13510394","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1977","1977","An","13577691","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1978","1978","An","13638299","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1979","1979","An","13882331","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1980","1980","An","12928332","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1981","1981","An","13184679","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1982","1982","An","13425909","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1983","1983","An","13597675","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1984","1984","An","13790290","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1985","1985","An","13959206","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1986","1986","An","14132477","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1987","1987","An","14385172","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1988","1988","An","14555264","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1989","1989","An","14737735","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1990","1990","An","14772801","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1991","1991","An","14888077","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1992","1992","An","15011239","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1993","1993","An","14963317","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1994","1994","An","14839328","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1995","1995","An","14478139","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1996","1996","An","13705465","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1997","1997","An","13052494","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1998","1998","An","13017940","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","1999","1999","An","13019320","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2000","2000","An","12877463","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2001","2001","An","12754723","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2002","2002","An","12637932","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2003","2003","An","12389068","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2004","2004","An","12169706","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2005","2005","An","11933571","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2006","2006","An","11784736","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2007","2007","An","11640553","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2008","2008","An","11104357","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2009","2009","An","10281127","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2010","2010","An","9546970","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2011","2011","An","9478703","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2012","2012","An","9331970","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2013","2013","An","9110531","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2014","2014","An","9163563","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2015","2015","An","8866690","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2016","2016","An","8708000","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2017","2017","An","8441736","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2018","2018","An","8108212","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2019","2019","An","7989425","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2020","2020","An","7897427","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2021","2021","An","7754568","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02133","Mules and hinnies","2022","2022","An","7690360","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1961","1961","An","5295000","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1962","1962","An","5445000","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1963","1963","An","5650000","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1964","1964","An","5915000","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1965","1965","An","6176000","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1966","1966","An","6179000","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1967","1967","An","6069000","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1968","1968","An","6252000","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1969","1969","An","6630300","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1970","1970","An","6873200","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1971","1971","An","6468000","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1972","1972","An","6240650","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1973","1973","An","6285600","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1974","1974","An","6345000","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1975","1975","An","6229200","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1976","1976","An","6218700","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1977","1977","An","5788300","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1978","1978","An","5921900","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1979","1979","An","5922000","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1980","1980","An","5843425","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1981","1981","An","5891250","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1982","1982","An","5992750","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1983","1983","An","5665400","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1984","1984","An","5087900","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1985","1985","An","5156000","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1986","1986","An","5329521","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1987","1987","An","5377842","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1988","1988","An","5455200","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1989","1989","An","5492900","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1990","1990","An","5437048","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1991","1991","An","5383261","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1992","1992","An","5417210","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1993","1993","An","5423215","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1994","1994","An","5524184","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1995","1995","An","5621707","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1996","1996","An","5624890","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1997","1997","An","5645742","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1998","1998","An","5657371","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","1999","1999","An","6096912","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2000","2000","An","6241029","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2001","2001","An","6245494","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2002","2002","An","6541385","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2003","2003","An","6639860","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2004","2004","An","6724764","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2005","2005","An","7252177","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2006","2006","An","7327884","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2007","2007","An","7468220","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2008","2008","An","7550043","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2009","2009","An","8186207","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2010","2010","An","8072090","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2011","2011","An","8626757","A","Official figure",""
"QCL","Crops and livestock products","001","World","5111","Stocks","02121.02","Other camelids","2012","2012","An","8278679","A","Official figure",""
